time,angle,error,ppo_action,adjustment
1748785380.636481,-4.2,-4.47,[[-1.]],-0.5
1748785380.7502484,-5.36,-5.63,[[-1.]],-0.5
1748785380.8507981,-6.27,-6.54,[[-1.]],-0.5
1748785380.9602337,-6.25,-6.52,[[-1.]],-0.5
1748785381.0682635,-5.4,-5.67,[[-1.]],-0.5
1748785381.1740842,-4.46,-4.74,[[-1.]],-0.5
1748785381.2798731,-3.4,-3.67,[[-1.]],-0.5
1748785381.3854926,-1.95,-2.22,[[-1.]],-0.5
1748785381.491474,0.0,-0.27,[[-1.]],-0.5
1748785381.598145,1.36,1.09,[[1.]],0.5
1748785381.7047105,2.09,1.82,[[1.]],0.5
1748785381.8126233,2.13,1.86,[[1.]],0.5
1748785381.9191997,1.54,1.27,[[1.]],0.5
1748785382.0258505,1.14,0.87,[[1.]],0.5
1748785382.1337729,0.82,0.55,[[1.]],0.5
1748785382.2403505,0.6,0.33,[[1.]],0.5
1748785382.3481581,0.46,0.19,[[0.7532319]],0.5
1748785382.454771,0.43,0.15,[[0.5560105]],0.5
1748785382.562779,0.49,0.22,[[0.89698213]],0.5
1748785382.6693568,0.69,0.42,[[1.]],0.5
1748785382.7771947,1.01,0.74,[[1.]],0.5
1748785382.8839028,1.12,0.84,[[1.]],0.5
1748785382.9916532,0.92,0.64,[[1.]],0.5
1748785383.0983708,0.46,0.18,[[0.7044834]],0.5
1748785383.204879,0.24,0.0,[[-0.21665598]],-0.21665598452091217
1748785383.3115067,0.17,-0.1,[[-0.7293835]],-0.5
1748785383.4182997,0.26,0.0,[[-0.21665598]],-0.21665598452091217
1748785383.5247602,0.38,0.1,[[0.3024264]],0.30242639780044556
1748785383.6327677,0.43,0.16,[[0.60585225]],0.5
1748785383.7391858,0.39,0.12,[[0.404642]],0.4046419858932495
1748785383.8458889,0.36,0.0,[[-0.21665598]],-0.21665598452091217
1748785383.953815,0.39,0.11,[[0.35364848]],0.35364848375320435
1748785384.0604136,0.44,0.17,[[0.65535015]],0.5
1748785384.1683166,0.44,0.17,[[0.65535015]],0.5
1748785384.2748525,0.33,0.0,[[-0.21665598]],-0.21665598452091217
1748785384.3827956,0.13,-0.14,[[-0.92691123]],-0.5
1748785384.4894495,-0.05,-0.32,[[-1.]],-0.5
1748785384.5973523,-0.15,-0.42,[[-1.]],-0.5
1748785384.7040496,-0.17,-0.44,[[-1.]],-0.5
1748785384.811854,-0.11,-0.38,[[-1.]],-0.5
1748785384.9184675,0.03,-0.24,[[-1.]],-0.5
1748785385.0261908,0.27,0.0,[[-0.21665598]],-0.21665598452091217
1748785385.1361146,0.67,0.4,[[1.]],0.5
1748785385.2428024,1.26,0.99,[[1.]],0.5
1748785385.3507974,1.67,1.4,[[1.]],0.5
1748785385.457358,2.26,1.99,[[1.]],0.5
1748785385.5641758,3.02,2.75,[[1.]],0.5
1748785385.6721997,3.67,3.39,[[1.]],0.5
1748785385.7785494,4.18,3.91,[[1.]],0.5
1748785385.8853974,4.56,4.29,[[1.]],0.5
1748785385.9936388,4.57,4.3,[[1.]],0.5
1748785386.099793,4.71,4.44,[[1.]],0.5
1748785386.2061532,5.32,5.05,[[1.]],0.5
1748785386.3140998,5.34,5.06,[[1.]],0.5
1748785386.421103,4.27,4.0,[[1.]],0.5
1748785386.528698,2.43,2.16,[[1.]],0.5
1748785386.6353667,0.46,0.19,[[0.7532319]],0.5
1748785386.7432642,-0.84,-1.11,[[-1.]],-0.5
1748785386.8499541,-1.91,-2.18,[[-1.]],-0.5
1748785386.9577725,-1.87,-2.15,[[-1.]],-0.5
1748785387.0645845,-0.96,-1.23,[[-1.]],-0.5
1748785387.1709433,-0.13,-0.4,[[-1.]],-0.5
1748785387.2775683,0.97,0.7,[[1.]],0.5
1748785387.385421,2.76,2.49,[[1.]],0.5
1748785387.4920986,4.34,4.06,[[1.]],0.5
1748785387.5987728,4.96,4.69,[[1.]],0.5
1748785387.7066717,4.35,4.08,[[1.]],0.5
1748785387.813292,2.81,2.54,[[1.]],0.5
1748785387.9200184,0.54,0.27,[[1.]],0.5
1748785388.0280771,-1.24,-1.51,[[-1.]],-0.5
1748785388.13584,-2.85,-3.13,[[-1.]],-0.5
1748785388.2423341,-4.13,-4.4,[[-1.]],-0.5
1748785388.34906,-5.27,-5.54,[[-1.]],-0.5
1748785388.4569643,-5.97,-6.24,[[-1.]],-0.5
1748785388.563497,-6.16,-6.43,[[-1.]],-0.5
1748785388.6713283,-5.52,-5.79,[[-1.]],-0.5
1748785388.7778928,-4.6,-4.87,[[-1.]],-0.5
1748785388.886028,-3.39,-3.67,[[-1.]],-0.5
1748785388.9925296,-2.0,-2.27,[[-1.]],-0.5
1748785389.0989003,-0.27,-0.55,[[-1.]],-0.5
1748785389.2068748,1.21,0.94,[[1.]],0.5
1748785389.3134167,2.34,2.07,[[1.]],0.5
1748785389.4201415,3.45,3.18,[[1.]],0.5
1748785389.5279393,3.69,3.42,[[1.]],0.5
1748785389.6345444,3.02,2.74,[[1.]],0.5
1748785389.7411673,0.95,0.67,[[1.]],0.5
1748785389.8492513,-1.49,-1.76,[[-1.]],-0.5
1748785389.9559782,-3.85,-4.12,[[-1.]],-0.5
1748785390.0637217,-5.92,-6.19,[[-1.]],-0.5
1748785390.1701875,-7.42,-7.69,[[-1.]],-0.5
1748785390.278173,-7.94,-8.21,[[-1.]],-0.5
1748785390.3848505,-6.98,-7.25,[[-1.]],-0.5
1748785390.4927387,-4.97,-5.25,[[-1.]],-0.5
1748785390.59945,-3.08,-3.35,[[-1.]],-0.5
1748785390.707181,-1.61,-1.89,[[-1.]],-0.5
1748785390.8138003,-0.59,-0.86,[[-1.]],-0.5
1748785390.921765,-0.24,-0.51,[[-1.]],-0.5
1748785391.0283287,-0.02,-0.29,[[-1.]],-0.5
1748785391.1346781,0.19,0.0,[[-0.21665598]],-0.21665598452091217
1748785391.2413478,0.42,0.14,[[0.5058465]],0.5
1748785391.3479974,0.71,0.44,[[1.]],0.5
1748785391.461647,1.19,0.92,[[1.]],0.5
1748785391.5619042,1.67,1.4,[[1.]],0.5
1748785391.6695654,2.05,1.78,[[1.]],0.5
1748785391.77652,2.4,2.13,[[1.]],0.5
1748785391.8829556,2.66,2.39,[[1.]],0.5
1748785391.989925,3.2,2.93,[[1.]],0.5
1748785392.0984719,3.93,3.66,[[1.]],0.5
1748785392.2041922,4.84,4.57,[[1.]],0.5
1748785392.3107326,5.56,5.29,[[1.]],0.5
1748785392.418663,5.44,5.17,[[1.]],0.5
1748785392.5243866,4.64,4.37,[[1.]],0.5
1748785392.6334589,3.74,3.47,[[1.]],0.5
1748785392.7374778,2.6,2.33,[[1.]],0.5
1748785392.8438683,1.35,1.08,[[1.]],0.5
1748785392.951505,0.22,0.0,[[-0.21665598]],-0.21665598452091217
1748785393.0585134,-0.89,-1.17,[[-1.]],-0.5
1748785393.1662855,-1.74,-2.01,[[-1.]],-0.5
1748785393.2728772,-2.48,-2.75,[[-1.]],-0.5
1748785393.3807943,-3.25,-3.52,[[-1.]],-0.5
1748785393.4873796,-3.99,-4.26,[[-1.]],-0.5
1748785393.5952528,-4.74,-5.01,[[-1.]],-0.5
1748785393.7019596,-5.39,-5.66,[[-1.]],-0.5
1748785393.8097246,-5.49,-5.76,[[-1.]],-0.5
1748785393.9164443,-4.85,-5.13,[[-1.]],-0.5
1748785394.0242512,-4.24,-4.51,[[-1.]],-0.5
1748785394.130874,-3.78,-4.05,[[-1.]],-0.5
1748785394.2387776,-3.24,-3.52,[[-1.]],-0.5
1748785394.3454216,-2.82,-3.09,[[-1.]],-0.5
1748785394.4520078,-2.64,-2.92,[[-1.]],-0.5
1748785394.5597878,-2.44,-2.71,[[-1.]],-0.5
1748785394.666499,-2.24,-2.52,[[-1.]],-0.5
1748785394.7744648,-2.25,-2.52,[[-1.]],-0.5
1748785394.8809867,-2.28,-2.55,[[-1.]],-0.5
1748785394.9888408,-2.44,-2.71,[[-1.]],-0.5
1748785395.0956073,-2.84,-3.11,[[-1.]],-0.5
1748785395.2021942,-3.52,-3.8,[[-1.]],-0.5
1748785395.3100293,-3.88,-4.15,[[-1.]],-0.5
1748785395.4168043,-3.9,-4.17,[[-1.]],-0.5
1748785395.5244982,-3.28,-3.55,[[-1.]],-0.5
1748785395.631046,-1.82,-2.1,[[-1.]],-0.5
1748785395.7377253,-0.46,-0.73,[[-1.]],-0.5
1748785395.8454483,0.93,0.66,[[1.]],0.5
1748785395.952154,1.92,1.64,[[1.]],0.5
1748785396.060029,2.83,2.56,[[1.]],0.5
1748785396.1666107,3.48,3.21,[[1.]],0.5
1748785396.2732613,3.62,3.35,[[1.]],0.5
1748785396.381191,3.88,3.61,[[1.]],0.5
1748785396.4877753,3.53,3.26,[[1.]],0.5
1748785396.5969324,2.83,2.56,[[1.]],0.5
1748785396.705454,1.83,1.56,[[1.]],0.5
1748785396.8122034,0.37,0.09,[[0.25100082]],0.2510008215904236
1748785396.9189074,-1.1,-1.37,[[-1.]],-0.5
1748785397.0268104,-2.31,-2.58,[[-1.]],-0.5
1748785397.1333976,-2.47,-2.74,[[-1.]],-0.5
1748785397.2415018,-1.25,-1.52,[[-1.]],-0.5
1748785397.3479784,0.08,-0.19,[[-1.]],-0.5
1748785397.4544675,1.68,1.41,[[1.]],0.5
1748785397.5622127,3.05,2.78,[[1.]],0.5
1748785397.668888,3.82,3.55,[[1.]],0.5
1748785397.7768013,4.42,4.15,[[1.]],0.5
1748785397.883425,4.82,4.55,[[1.]],0.5
1748785397.989953,3.98,3.71,[[1.]],0.5
1748785398.097863,2.71,2.44,[[1.]],0.5
1748785398.2045062,0.95,0.67,[[1.]],0.5
1748785398.312605,-0.4,-0.67,[[-1.]],-0.5
1748785398.418964,0.38,0.11,[[0.35364848]],0.35364848375320435
1748785398.5254433,0.24,0.0,[[-0.21665598]],-0.21665598452091217
1748785398.6340475,0.87,0.6,[[1.]],0.5
1748785398.7402837,1.33,1.06,[[1.]],0.5
1748785398.848114,2.89,2.61,[[1.]],0.5
1748785398.9545805,3.9,3.63,[[1.]],0.5
1748785399.0612338,5.17,4.9,[[1.]],0.5
1748785399.1694937,6.62,6.35,[[1.]],0.5
1748785399.2758222,7.09,6.81,[[1.]],0.5
1748785399.382344,6.33,6.06,[[1.]],0.5
1748785399.490165,5.1,4.83,[[1.]],0.5
1748785399.5968995,3.49,3.22,[[1.]],0.5
1748785399.7034311,1.82,1.55,[[1.]],0.5
1748785399.811324,0.47,0.2,[[0.8015765]],0.5
1748785399.9178813,-0.88,-1.15,[[-1.]],-0.5
1748785400.0258896,-1.6,-1.88,[[-1.]],-0.5
1748785400.1338477,-2.13,-2.4,[[-1.]],-0.5
1748785400.2405717,-2.48,-2.75,[[-1.]],-0.5
1748785400.3469665,-2.97,-3.25,[[-1.]],-0.5
1748785400.4549298,-3.73,-4.0,[[-1.]],-0.5
1748785400.5616744,-4.67,-4.94,[[-1.]],-0.5
1748785400.669439,-5.42,-5.69,[[-1.]],-0.5
1748785400.7760863,-6.48,-6.76,[[-1.]],-0.5
1748785400.8827484,-7.41,-7.68,[[-1.]],-0.5
1748785400.9905465,-7.21,-7.48,[[-1.]],-0.5
1748785401.0971715,-6.09,-6.36,[[-1.]],-0.5
1748785401.2051358,-4.55,-4.82,[[-1.]],-0.5
1748785401.3117723,-2.85,-3.13,[[-1.]],-0.5
1748785401.4195802,-1.13,-1.4,[[-1.]],-0.5
1748785401.5260499,-0.16,-0.43,[[-1.]],-0.5
1748785401.6339023,-0.05,-0.32,[[-1.]],-0.5
1748785401.740662,-0.26,-0.53,[[-1.]],-0.5
1748785401.8485858,-0.57,-0.85,[[-1.]],-0.5
1748785401.9551287,-0.93,-1.2,[[-1.]],-0.5
1748785402.0629485,-1.33,-1.6,[[-1.]],-0.5
1748785402.169788,-1.79,-2.06,[[-1.]],-0.5
1748785402.276559,-2.55,-2.82,[[-1.]],-0.5
1748785402.3842547,-3.65,-3.92,[[-1.]],-0.5
1748785402.4908156,-4.55,-4.83,[[-1.]],-0.5
1748785402.5986557,-4.73,-5.0,[[-1.]],-0.5
1748785402.7053463,-4.05,-4.32,[[-1.]],-0.5
1748785402.8132699,-3.49,-3.76,[[-1.]],-0.5
1748785402.9198983,-2.77,-3.04,[[-1.]],-0.5
1748785403.026154,-1.67,-1.94,[[-1.]],-0.5
1748785403.1361272,-0.8,-1.07,[[-1.]],-0.5
1748785403.2412288,0.02,-0.25,[[-1.]],-0.5
1748785403.3469596,0.74,0.47,[[1.]],0.5
1748785403.4557958,1.5,1.23,[[1.]],0.5
1748785403.5614445,1.96,1.69,[[1.]],0.5
1748785403.6701705,2.22,1.95,[[1.]],0.5
1748785403.774547,2.28,2.01,[[1.]],0.5
1748785403.8834484,2.35,2.08,[[1.]],0.5
1748785403.9864793,2.36,2.09,[[1.]],0.5
1748785404.0980062,2.36,2.09,[[1.]],0.5
1748785404.2035825,2.48,2.21,[[1.]],0.5
1748785404.3075132,2.73,2.46,[[1.]],0.5
1748785404.415349,3.05,2.78,[[1.]],0.5
1748785404.5220582,3.5,3.23,[[1.]],0.5
1748785404.6286683,4.15,3.88,[[1.]],0.5
1748785404.736549,4.89,4.61,[[1.]],0.5
1748785404.8431861,5.35,5.08,[[1.]],0.5
1748785404.949765,5.48,5.21,[[1.]],0.5
1748785405.057683,5.27,5.0,[[1.]],0.5
1748785405.1642976,4.99,4.72,[[1.]],0.5
1748785405.2722952,4.65,4.38,[[1.]],0.5
1748785405.3787253,4.11,3.84,[[1.]],0.5
1748785405.4866722,3.92,3.65,[[1.]],0.5
1748785405.5932436,3.78,3.51,[[1.]],0.5
1748785405.699886,4.07,3.8,[[1.]],0.5
1748785405.8077667,5.06,4.79,[[1.]],0.5
1748785405.9144115,5.44,5.17,[[1.]],0.5
1748785406.0210097,4.26,3.99,[[1.]],0.5
1748785406.128857,3.28,3.01,[[1.]],0.5
1748785406.2354498,1.77,1.5,[[1.]],0.5
1748785406.342213,0.51,0.24,[[0.99056494]],0.5
1748785406.4502656,-0.41,-0.69,[[-1.]],-0.5
1748785406.5567749,-1.0,-1.27,[[-1.]],-0.5
1748785406.6645565,-1.35,-1.62,[[-1.]],-0.5
1748785406.7712245,-1.49,-1.76,[[-1.]],-0.5
1748785406.8790767,-1.54,-1.81,[[-1.]],-0.5
1748785406.9858875,-1.7,-1.98,[[-1.]],-0.5
1748785407.0935733,-2.02,-2.29,[[-1.]],-0.5
1748785407.2002132,-2.44,-2.71,[[-1.]],-0.5
1748785407.3080323,-3.0,-3.27,[[-1.]],-0.5
1748785407.4147174,-3.77,-4.04,[[-1.]],-0.5
1748785407.521371,-4.62,-4.9,[[-1.]],-0.5
1748785407.629228,-5.47,-5.75,[[-1.]],-0.5
1748785407.7357788,-5.98,-6.26,[[-1.]],-0.5
1748785407.8436346,-6.03,-6.3,[[-1.]],-0.5
1748785407.95026,-5.48,-5.75,[[-1.]],-0.5
1748785408.058194,-4.77,-5.04,[[-1.]],-0.5
1748785408.1647525,-3.86,-4.13,[[-1.]],-0.5
1748785408.2769692,-2.88,-3.15,[[-1.]],-0.5
1748785408.3826585,-1.61,-1.88,[[-1.]],-0.5
1748785408.4891977,-0.35,-0.62,[[-1.]],-0.5
1748785408.5970023,0.47,0.2,[[0.8015765]],0.5
1748785408.7035763,1.16,0.89,[[1.]],0.5
1748785408.8100595,1.39,1.11,[[1.]],0.5
1748785408.9182446,1.02,0.74,[[1.]],0.5
1748785409.0247731,0.44,0.17,[[0.65535015]],0.5
1748785409.1327178,-0.3,-0.57,[[-1.]],-0.5
1748785409.2393692,-1.16,-1.43,[[-1.]],-0.5
1748785409.3472514,-2.23,-2.5,[[-1.]],-0.5
1748785409.453896,-3.49,-3.76,[[-1.]],-0.5
1748785409.5617385,-4.65,-4.93,[[-1.]],-0.5
1748785409.6685145,-5.31,-5.58,[[-1.]],-0.5
1748785409.776262,-5.22,-5.49,[[-1.]],-0.5
1748785409.882763,-4.53,-4.81,[[-1.]],-0.5
1748785409.9908292,-3.89,-4.17,[[-1.]],-0.5
1748785410.0975027,-3.1,-3.37,[[-1.]],-0.5
1748785410.2038722,-2.11,-2.38,[[-1.]],-0.5
1748785410.3119714,-0.78,-1.05,[[-1.]],-0.5
1748785410.4182615,0.15,-0.13,[[-0.87808454]],-0.5
1748785410.5249302,1.23,0.96,[[1.]],0.5
1748785410.6316006,1.79,1.52,[[1.]],0.5
1748785410.739525,2.15,1.87,[[1.]],0.5
1748785410.8461652,2.29,2.02,[[1.]],0.5
1748785410.952802,2.51,2.24,[[1.]],0.5
1748785411.0607488,2.55,2.28,[[1.]],0.5
1748785411.1673403,2.79,2.52,[[1.]],0.5
1748785411.2752206,3.24,2.97,[[1.]],0.5
1748785411.381891,4.12,3.85,[[1.]],0.5
1748785411.4885833,5.17,4.89,[[1.]],0.5
1748785411.5963306,6.02,5.75,[[1.]],0.5
1748785411.702779,6.08,5.81,[[1.]],0.5
1748785411.810917,5.46,5.19,[[1.]],0.5
1748785411.917498,4.26,3.99,[[1.]],0.5
1748785412.0240712,2.95,2.68,[[1.]],0.5
1748785412.131978,1.25,0.98,[[1.]],0.5
1748785412.2386463,-0.01,-0.28,[[-1.]],-0.5
1748785412.3465521,-0.88,-1.16,[[-1.]],-0.5
1748785412.4532487,-1.47,-1.74,[[-1.]],-0.5
1748785412.5610461,-2.07,-2.34,[[-1.]],-0.5
1748785412.6676114,-2.63,-2.9,[[-1.]],-0.5
1748785412.7743547,-3.25,-3.53,[[-1.]],-0.5
1748785412.8821304,-3.99,-4.26,[[-1.]],-0.5
1748785412.988809,-4.81,-5.08,[[-1.]],-0.5
1748785413.0966604,-5.35,-5.62,[[-1.]],-0.5
1748785413.2031853,-4.92,-5.2,[[-1.]],-0.5
1748785413.311151,-4.04,-4.31,[[-1.]],-0.5
1748785413.4178448,-3.03,-3.3,[[-1.]],-0.5
1748785413.5259113,-1.51,-1.78,[[-1.]],-0.5
1748785413.6325371,-0.02,-0.29,[[-1.]],-0.5
1748785413.738885,1.12,0.85,[[1.]],0.5
1748785413.8467824,1.96,1.69,[[1.]],0.5
1748785413.953477,2.14,1.87,[[1.]],0.5
1748785414.060156,1.97,1.69,[[1.]],0.5
1748785414.1680474,1.7,1.43,[[1.]],0.5
1748785414.274557,1.55,1.28,[[1.]],0.5
1748785414.3811371,1.57,1.3,[[1.]],0.5
1748785414.4899497,1.75,1.48,[[1.]],0.5
1748785414.592476,2.0,1.73,[[1.]],0.5
1748785414.701831,2.29,2.02,[[1.]],0.5
1748785414.8084104,2.71,2.44,[[1.]],0.5
1748785414.9171774,3.41,3.13,[[1.]],0.5
1748785415.0238824,4.39,4.11,[[1.]],0.5
1748785415.1283896,5.52,5.25,[[1.]],0.5
1748785415.2383475,6.65,6.38,[[1.]],0.5
1748785415.3448918,7.22,6.95,[[1.]],0.5
1748785415.4484496,7.09,6.82,[[1.]],0.5
1748785415.5558167,6.25,5.98,[[1.]],0.5
1748785415.6624987,5.17,4.9,[[1.]],0.5
1748785415.774127,4.36,4.09,[[1.]],0.5
1748785415.879494,3.65,3.38,[[1.]],0.5
1748785415.9871438,3.29,3.01,[[1.]],0.5
1748785416.0941372,3.56,3.29,[[1.]],0.5
1748785416.2008886,3.68,3.41,[[1.]],0.5
1748785416.3059103,3.7,3.43,[[1.]],0.5
1748785416.412472,3.24,2.96,[[1.]],0.5
1748785416.5192199,2.98,2.7,[[1.]],0.5
1748785416.6269643,3.0,2.72,[[1.]],0.5
1748785416.7336752,3.15,2.88,[[1.]],0.5
1748785416.8414872,2.9,2.63,[[1.]],0.5
1748785416.9481325,1.88,1.61,[[1.]],0.5
1748785417.0547044,0.51,0.24,[[0.99056494]],0.5
1748785417.1627064,0.01,-0.26,[[-1.]],-0.5
1748785417.269547,-0.54,-0.81,[[-1.]],-0.5
1748785417.377217,-1.2,-1.48,[[-1.]],-0.5
1748785417.4838722,-1.99,-2.26,[[-1.]],-0.5
1748785417.5905073,-3.17,-3.44,[[-1.]],-0.5
1748785417.6982994,-4.42,-4.7,[[-1.]],-0.5
1748785417.8049443,-5.06,-5.33,[[-1.]],-0.5
1748785417.9127707,-4.74,-5.02,[[-1.]],-0.5
1748785418.0197961,-4.16,-4.43,[[-1.]],-0.5
1748785418.1272411,-3.44,-3.72,[[-1.]],-0.5
1748785418.2340024,-2.44,-2.71,[[-1.]],-0.5
1748785418.3418453,-1.44,-1.72,[[-1.]],-0.5
1748785418.4484081,-0.61,-0.89,[[-1.]],-0.5
1748785418.5562599,-0.13,-0.41,[[-1.]],-0.5
1748785418.6628966,0.59,0.32,[[1.]],0.5
1748785418.7706928,0.37,0.1,[[0.3024264]],0.30242639780044556
1748785418.8773797,0.56,0.29,[[1.]],0.5
1748785418.9839146,0.99,0.71,[[1.]],0.5
1748785419.0918436,1.34,1.06,[[1.]],0.5
1748785419.1984327,1.55,1.28,[[1.]],0.5
1748785419.3050385,1.8,1.52,[[1.]],0.5
1748785419.4117446,2.23,1.95,[[1.]],0.5
1748785419.519594,2.83,2.56,[[1.]],0.5
1748785419.6286469,3.46,3.19,[[1.]],0.5
1748785419.737338,4.14,3.87,[[1.]],0.5
1748785419.844029,4.71,4.44,[[1.]],0.5
1748785419.9518955,4.9,4.63,[[1.]],0.5
1748785420.0583353,4.15,3.88,[[1.]],0.5
1748785420.1651983,3.18,2.9,[[1.]],0.5
1748785420.2717588,1.73,1.45,[[1.]],0.5
1748785420.3797727,-0.23,-0.51,[[-1.]],-0.5
1748785420.4864922,-2.26,-2.53,[[-1.]],-0.5
1748785420.594354,-3.85,-4.13,[[-1.]],-0.5
1748785420.7007787,-4.99,-5.26,[[-1.]],-0.5
1748785420.8087656,-5.62,-5.89,[[-1.]],-0.5
1748785420.9153395,-5.34,-5.61,[[-1.]],-0.5
1748785421.023061,-4.73,-5.0,[[-1.]],-0.5
1748785421.129885,-4.43,-4.7,[[-1.]],-0.5
1748785421.237724,-4.19,-4.46,[[-1.]],-0.5
1748785421.344469,-4.28,-4.55,[[-1.]],-0.5
1748785421.4524443,-4.5,-4.77,[[-1.]],-0.5
1748785421.5588284,-4.54,-4.82,[[-1.]],-0.5
1748785421.6666434,-3.24,-3.51,[[-1.]],-0.5
1748785421.7733932,-1.97,-2.24,[[-1.]],-0.5
1748785421.8811488,-1.13,-1.4,[[-1.]],-0.5
1748785421.987883,-0.48,-0.75,[[-1.]],-0.5
1748785422.0943708,0.37,0.1,[[0.3024264]],0.30242639780044556
1748785422.2021744,1.37,1.1,[[1.]],0.5
1748785422.3088408,2.33,2.06,[[1.]],0.5
1748785422.4154615,2.91,2.63,[[1.]],0.5
1748785422.523302,3.14,2.87,[[1.]],0.5
1748785422.6298034,2.97,2.7,[[1.]],0.5
1748785422.7365,2.63,2.36,[[1.]],0.5
1748785422.844428,2.23,1.96,[[1.]],0.5
1748785422.950969,1.81,1.54,[[1.]],0.5
1748785423.0575929,1.42,1.15,[[1.]],0.5
1748785423.1655774,1.04,0.77,[[1.]],0.5
1748785423.2725437,1.34,1.07,[[1.]],0.5
1748785423.380073,0.85,0.58,[[1.]],0.5
1748785423.4866614,-0.0,-0.28,[[-1.]],-0.5
1748785423.594774,-0.24,-0.51,[[-1.]],-0.5
1748785423.7012594,-0.28,-0.55,[[-1.]],-0.5
1748785423.8091297,-0.13,-0.4,[[-1.]],-0.5
1748785423.9156084,0.06,-0.21,[[-1.]],-0.5
1748785424.0233703,0.15,-0.12,[[-0.82887375]],-0.5
1748785424.1286867,0.29,0.0,[[-0.21665598]],-0.21665598452091217
1748785424.2353213,0.34,0.0,[[-0.21665598]],-0.21665598452091217
1748785424.3434498,0.12,-0.15,[[-0.9753338]],-0.5
1748785424.4500546,0.38,0.11,[[0.35364848]],0.35364848375320435
1748785424.5565782,0.76,0.49,[[1.]],0.5
1748785424.663161,1.41,1.14,[[1.]],0.5
1748785424.7710848,1.76,1.49,[[1.]],0.5
1748785424.8777418,1.88,1.61,[[1.]],0.5
1748785424.984358,1.98,1.71,[[1.]],0.5
1748785425.0921795,1.71,1.44,[[1.]],0.5
1748785425.198912,1.35,1.08,[[1.]],0.5
1748785425.3066802,2.12,1.85,[[1.]],0.5
1748785425.4133952,2.38,2.11,[[1.]],0.5
1748785425.5200677,2.9,2.63,[[1.]],0.5
1748785425.6280153,3.23,2.96,[[1.]],0.5
1748785425.7343435,3.56,3.28,[[1.]],0.5
1748785425.8423676,3.73,3.46,[[1.]],0.5
1748785425.948874,2.77,2.5,[[1.]],0.5
1748785426.059389,2.6,2.32,[[1.]],0.5
1748785426.1637251,2.85,2.58,[[1.]],0.5
1748785426.2667844,3.55,3.28,[[1.]],0.5
1748785426.3734133,4.29,4.02,[[1.]],0.5
1748785426.4813986,4.96,4.69,[[1.]],0.5
1748785426.588126,5.72,5.45,[[1.]],0.5
1748785426.6957119,6.12,5.85,[[1.]],0.5
1748785426.8024712,6.51,6.24,[[1.]],0.5
1748785426.913916,6.83,6.56,[[1.]],0.5
1748785427.0195336,7.13,6.86,[[1.]],0.5
1748785427.1270409,7.39,7.11,[[1.]],0.5
1748785427.2340958,7.65,7.38,[[1.]],0.5
1748785427.3413186,7.88,7.6,[[1.]],0.5
1748785427.4458623,8.18,7.91,[[1.]],0.5
1748785427.552441,8.35,8.08,[[1.]],0.5
1748785427.6603773,8.51,8.24,[[1.]],0.5
1748785427.7669506,8.68,8.41,[[1.]],0.5
1748785427.8748646,8.85,8.58,[[1.]],0.5
1748785427.9814827,9.0,8.73,[[1.]],0.5
